tag,x,y,aug_tag,aug_x,aug_y,detected
blue,-36.36,28.12,yellow,-36.243881480608884,27.925644066815988,True
blue,-39.08,23.96,blue,-39.051079958768824,23.93434852436585,True
blue,-42.42,20.45,blue,-42.46842199585449,20.318040977059624,True
blue,-46.94,19.64,blue,-46.737994775981576,19.759849800983453,True
blue,-50.66,21.84,blue,-50.815635999457506,21.72404164301498,True
blue,-54.13,25.32,blue,-53.98814807604626,25.35870167761742,True
blue,-57.57,29.26,blue,-57.45513256282228,29.357364414027398,True
blue,-60.89,33.01,blue,-60.935824432657846,33.1442084517184,True
blue,-64.34,36.62,blue,-64.16029220251524,36.75648100031709,True
blue,-67.78,39.76,big_orange,-67.80129272102054,39.724660021380096,True
blue,-72.12,42.77,blue,-72.12011977758853,42.768732195057375,True
blue,-76.72,43.89,blue,-76.64634326726912,43.909315957934254,True
blue,-79.46,40.39,blue,-79.26310652141775,40.336376275183724,True
blue,-80.4,35.55,blue,-80.35838756575515,35.39843275502562,False
blue,-81.55,30.97,blue,-81.58446579874803,31.073985029833235,True
blue,-84.28,27.06,blue,-84.46267704864131,27.09191061703879,True
blue,-88.3,24.27,blue,-88.33067530812504,24.218800400712343,True
blue,-91.95,21.05,blue,-91.88498478115785,21.19513023872054,True
blue,-91.73,16.63,blue,-91.76496775851746,16.630300240806022,True
blue,-89.0,12.63,blue,-89.06212472149033,12.694161194440893,False
blue,-85.48,9.01,blue,-85.50650247807746,8.92139623506318,True
blue,-82.07,5.81,blue,-82.34034860772863,5.758474152713624,True
blue,-78.77,2.09,yellow,-78.89861882941653,2.0020748891469893,True
blue,-77.75,-2.16,blue,-77.74578453891216,-2.13079164316703,True
blue,-80.51,-6.07,blue,-80.36164209825735,-6.132602542846408,True
blue,-84.45,-8.73,blue,-84.46311075114457,-8.72868294416074,True
blue,-88.46,-10.96,blue,-88.6576004290746,-10.994530664862143,False
blue,-93.09,-13.41,blank,-93.24915577509394,-13.37544105454112,True
blue,-97.34,-15.69,blue,-97.21040352753536,-15.607041586628618,True
blue,-101.65,-18.13,blue,-101.58361528381833,-18.03988557328644,False
blue,-105.81,-20.68,blue,-105.98511100750775,-20.82946800847572,True
blue,-110.2,-23.71,blue,-110.14138664855184,-23.595766901975367,False
blue,-114.28,-27.08,blue,-114.2313808507163,-27.11352070789171,False
blue,-117.53,-30.8,blue,-117.37239727430187,-30.759314254390453,True
blue,-117.98,-34.78,blue,-117.97351418871622,-34.8284246773835,True
blue,-113.66,-36.33,blue,-113.60720658866458,-36.381598730823214,True
blue,-108.79,-36.86,blue,-108.7347150483874,-36.80073558847157,True
blue,-103.87,-37.83,blue,-103.75818034466377,-37.66272568558271,True
blue,-100.32,-40.75,blue,-100.19746182520903,-40.777518148503255,True
blue,-99.0,-45.41,blue,-98.84830400650694,-45.29336640624997,True
blue,-98.62,-50.33,blue,-98.70621689244699,-50.403845969124326,True
blue,-97.81,-54.98,blue,-97.79583195458562,-55.210817304145884,True
blue,-94.47,-56.91,blue,-94.60485119799363,-56.97573780794902,True
blue,-90.42,-54.17,blue,-90.43347894662385,-54.059545858539565,True
blue,-87.04,-50.53,blue,-87.15559062475796,-50.366589386941904,True
blue,-84.34,-46.97,blue,-84.20698610759422,-47.16643832665457,True
blue,-81.61,-42.83,blue,-81.41857316901276,-42.956226388385474,True
blue,-78.92,-38.26,blue,-78.97598786720904,-38.17719120090947,False
blue,-76.75,-34.26,yellow,-76.82096285558252,-34.33917974234172,True
blue,-74.28,-29.37,blue,-74.27285359774166,-29.314852389231717,True
blue,-72.36,-25.34,blue,-72.24513222446888,-25.2686928594608,True
blue,-70.22,-20.71,blue,-70.12033379383229,-20.75869443015084,True
blue,-67.95,-15.75,blue,-67.84788901339672,-15.76826157364748,True
blue,-65.9,-11.44,blue,-65.98745167111736,-11.27539434250107,True
blue,-63.46,-7.01,blue,-63.49188895880352,-7.06298510347214,True
blue,-60.19,-3.11,blank,-60.155727872418616,-2.957429440598453,True
blue,-56.12,-1.55,blue,-56.110472936723006,-1.5802904831400217,True
blue,-51.5,-2.5,blue,-51.329604992303416,-2.5931711388470835,True
blue,-46.74,-4.46,blue,-46.706431299022306,-4.5382774091998535,True
blue,-42.14,-5.92,blue,-42.27684127633007,-5.648327409133548,True
blue,-37.18,-6.18,blue,-37.125512923400805,-6.163921458512536,True
blue,-32.47,-4.92,blue,-32.38681373818479,-5.0614785764976045,True
blue,-27.77,-2.84,blue,-27.746749049730116,-2.9151085148509805,True
blue,-23.39,-1.05,big_orange,-23.29886516994216,-0.8033787140525523,True
blue,-18.59,0.29,blue,-18.60437925124117,0.3536646495235959,True
blue,-13.61,1.05,blue,-13.677156722638134,0.9934566800757647,True
blue,-9.02,1.37,blue,-9.149013129335168,1.3985650136083763,True
blue,-3.74,1.49,blue,-3.844302164855942,1.3885965099462065,False
blue,1.12,1.5,blue,1.23061342310864,1.529648242493258,True
yellow,10.86,-1.41,yellow,10.880835136319174,-1.556749482626108,True
yellow,16.07,-1.17,yellow,16.160462150721283,-1.147400461263797,True
yellow,21.27,-0.72,yellow,21.38421613905842,-0.598099558670491,True
yellow,26.26,0.03,yellow,26.113943416631578,0.04972205148839467,True
yellow,30.79,1.11,yellow,30.490583041698603,1.0373600473232705,True
yellow,35.45,2.98,yellow,35.50213009626022,2.9150225219146164,True
yellow,38.88,5.88,yellow,38.8190559701298,5.679353722412644,True
yellow,39.49,10.21,yellow,39.61727365084789,10.465364795062843,True
yellow,36.44,13.97,yellow,36.44418373940199,14.124082268467255,True
yellow,32.54,16.25,yellow,32.46259785460639,16.270743674581947,True
yellow,27.62,18.15,yellow,27.674713014781652,18.125976507897402,True
yellow,23.33,19.39,yellow,23.379297460457636,19.38780285137337,True
yellow,18.26,20.58,yellow,18.25673711040338,20.610821990138998,True
yellow,13.34,21.58,yellow,13.298798877460337,21.54400026518213,True
yellow,8.4,22.6,yellow,8.296115363723079,22.444975644016115,True
yellow,3.45,24.03,blue,3.313343552011973,24.06300873708986,False
yellow,0.18,27.05,yellow,0.20670681579484926,26.980850134374975,True
yellow,0.69,31.9,yellow,0.6843443815360872,31.776944336655465,True
yellow,1.96,36.38,yellow,1.8563282023353442,36.40611245857934,True
yellow,3.14,41.21,yellow,3.0278175963582106,41.29179285913357,True
yellow,3.64,46.28,yellow,3.6375213975332534,46.38828624124646,True
yellow,2.77,51.06,yellow,2.8040106374966367,51.077164797057044,True
yellow,0.08,54.84,yellow,0.19229029933372346,54.91082113439497,True
yellow,-4.17,56.99,yellow,-4.201266428258566,56.98748082779582,True
yellow,-8.84,57.43,yellow,-8.873497522918559,57.40750792072463,True
yellow,-13.61,56.53,yellow,-13.800468425377169,56.60841446967503,True
yellow,-17.96,54.62,yellow,-18.058067567535367,54.753161429974284,False
yellow,-22.07,51.8,yellow,-22.05551926250448,51.725419035081316,True
yellow,-25.84,48.3,yellow,-25.752266493976556,48.36842906530588,True
yellow,-28.81,44.92,yellow,-28.908625626093784,45.13746053918155,True
yellow,-32.02,40.62,yellow,-31.902376090144074,40.6604608339726,True
yellow,-34.71,36.56,yellow,-34.962252144856166,36.68087394031342,True
yellow,-37.2,32.53,yellow,-37.09445261176609,32.43981355308059,True
yellow,-40.0,27.96,yellow,-40.03289116900536,27.794101831607453,False
yellow,-42.89,24.0,yellow,-42.763932991654926,24.018032458106823,True
yellow,-46.71,22.75,yellow,-46.647001993360405,22.763845062292575,True
yellow,-50.54,25.87,yellow,-50.641922168459665,25.85818476690749,True
yellow,-53.74,29.41,yellow,-53.728539712535216,29.423558267035784,True
yellow,-56.96,33.11,yellow,-56.95935186026428,33.04383578937821,True
yellow,-60.43,36.92,yellow,-60.254137876142494,36.954846686087464,True
yellow,-64.05,40.49,yellow,-64.14348840156879,40.54697035453785,False
yellow,-67.66,43.47,yellow,-67.75113851907659,43.52788216222411,True
yellow,-71.96,46.03,yellow,-71.72541859499466,45.89931184728389,True
yellow,-76.66,46.93,yellow,-76.76850577109553,46.99372724253057,True
yellow,-80.56,44.83,yellow,-80.5035905767798,44.892886528519696,True
yellow,-82.52,40.58,yellow,-82.29892912351622,40.70061066183799,True
yellow,-83.41,35.74,yellow,-83.47760271190715,35.70270680594861,True
yellow,-84.92,30.91,blank,-84.94207953456805,31.031106370267086,True
yellow,-88.47,27.7,yellow,-88.48002034093099,27.63369242491844,True
yellow,-92.34,25.09,yellow,-92.38672560332397,24.99891354741158,True
yellow,-95.1,21.29,yellow,-94.9831444721071,21.132528795543422,True
yellow,-95.01,16.8,yellow,-94.96000995058908,16.76663941486758,True
yellow,-92.71,12.47,yellow,-92.80570325417962,12.363467737464111,True
yellow,-89.64,8.9,yellow,-89.60052139466048,8.926664225579783,True
yellow,-85.79,5.19,yellow,-85.91285707841418,5.242406853920137,True
yellow,-82.22,1.67,yellow,-82.15728657667026,1.7570324343813053,True
yellow,-81.02,-2.29,yellow,-80.92886635994181,-2.3506433002971416,True
yellow,-84.59,-5.3,yellow,-84.61883804777041,-5.254470418683845,True
yellow,-88.68,-7.67,yellow,-88.54145369767465,-7.549724245849796,True
yellow,-93.12,-10.03,yellow,-93.26279360400997,-10.123113931599983,True
yellow,-97.33,-12.27,yellow,-97.39984719676383,-12.291779471929187,True
yellow,-101.71,-14.7,yellow,-101.67051901676116,-14.791192494038505,False
yellow,-106.03,-17.27,yellow,-105.89148142796725,-17.21787647986612,True
yellow,-110.11,-19.95,yellow,-110.24709363489546,-20.154022014487566,False
yellow,-114.3,-23.1,yellow,-114.22102554390514,-23.15452319706034,True
yellow,-118.07,-26.64,yellow,-118.20215577243538,-26.558855657477196,False
yellow,-120.75,-30.4,yellow,-120.74644835253852,-30.422793418381122,True
yellow,-121.27,-35.12,yellow,-120.97802054933123,-35.13689728696374,True
yellow,-118.2,-38.18,yellow,-118.28632447256473,-38.212025621267664,True
yellow,-113.73,-39.35,yellow,-113.6893728337242,-39.31771782588515,True
yellow,-108.74,-39.88,yellow,-108.62920901739209,-39.93220341981656,True
yellow,-103.86,-41.2,yellow,-103.9410313471363,-41.046459248380756,True
yellow,-102.06,-45.12,yellow,-101.9101216883275,-45.16851869856974,True
yellow,-101.64,-50.18,yellow,-101.58657588597586,-50.18496641122463,True
yellow,-100.96,-54.88,yellow,-101.16786062950075,-55.04767104156632,True
yellow,-98.67,-59.05,yellow,-98.68925010984854,-59.12837884257902,True
yellow,-94.68,-60.05,yellow,-94.66126776597412,-60.18281594467701,True
yellow,-90.13,-57.85,yellow,-90.19008767241374,-57.970483785879814,True
yellow,-86.57,-54.56,yellow,-86.59374655851923,-54.62161150047,True
yellow,-83.78,-51.25,yellow,-83.82199052858545,-51.208923543839916,True
yellow,-80.47,-46.61,yellow,-80.57246757106893,-46.64000699053856,True
yellow,-78.13,-42.89,yellow,-78.04284133811404,-42.89656485856981,True
yellow,-75.4,-38.11,yellow,-75.44293645393577,-38.02967667344532,False
yellow,-73.24,-34.0,yellow,-73.29222857131766,-34.001379217726814,True
yellow,-71.18,-29.87,yellow,-71.25325722242842,-30.017243377625125,True
yellow,-68.9,-25.03,yellow,-69.0177434869269,-24.93804449261273,True
yellow,-66.81,-20.48,yellow,-66.88552096150667,-20.53076799502341,True
yellow,-64.63,-15.72,yellow,-64.62452415968623,-15.627270902322227,True
yellow,-62.41,-11.22,yellow,-62.456800078904735,-11.30203944942126,True
yellow,-59.77,-6.96,yellow,-59.89334262692986,-6.891188373621919,True
yellow,-56.0,-4.55,yellow,-56.022431261084186,-4.588156397248797,True
yellow,-51.45,-5.75,yellow,-51.29796248256612,-5.670474091731032,True
yellow,-46.6,-7.73,yellow,-46.47111572574833,-7.855623922635821,True
yellow,-42.11,-8.98,yellow,-42.13572547792814,-8.915166284776854,True
yellow,-37.14,-9.19,blank,-37.20959202500361,-9.203626895569329,True
yellow,-32.4,-8.1,yellow,-32.366472707139366,-8.325905578175718,True
yellow,-27.96,-6.23,yellow,-27.909078379020375,-6.257214176950353,True
yellow,-23.4,-4.25,yellow,-23.36849437664594,-4.264030025007561,True
yellow,-18.57,-2.78,yellow,-18.483822229255736,-2.846624571552558,False
yellow,-13.67,-1.97,yellow,-13.626984468384116,-1.9704857802177855,False
yellow,-8.89,-1.63,yellow,-8.914226287100421,-1.5896367542293528,True
yellow,-3.72,-1.51,yellow,-3.8517259808193485,-1.4808947651164939,True
yellow,1.12,-1.5,yellow,1.1106890994134024,-1.6297729059886163,True
big_orange,6.67,1.52,big_orange,6.633909531842272,1.3199810069982498,True
big_orange,6.7,-1.48,big_orange,6.622674344559173,-1.347763268072696,True
big_orange,6.17,1.51,big_orange,6.19911698651979,1.6165545737293738,False
big_orange,6.2,-1.49,big_orange,6.166348415394279,-1.533104405216816,False
false_positive,-91.86170898311101,6.225086905572726,big_orange,-91.86170898311101,6.225086905572726,True
false_positive,34.65733343810851,15.892623925764566,big_orange,34.65733343810851,15.892623925764566,True
false_positive,7.364655810728473,4.029434495503313,yellow,7.364655810728473,4.029434495503313,True
false_positive,7.113068030096567,6.503248849082456,yellow,7.113068030096567,6.503248849082456,True
false_positive,5.176580911631778,4.359988692564293,blank,5.176580911631778,4.359988692564293,True
false_positive,7.964937965167113,-3.961846280908977,big_orange,7.964937965167113,-3.961846280908977,True
false_positive,4.882895764684735,-5.909020694150449,yellow,4.882895764684735,-5.909020694150449,True
false_positive,6.163165406234658,-6.137680154857736,big_orange,6.163165406234658,-6.137680154857736,True
