tag,x,y,aug_tag,aug_x,aug_y,is_valid
blue,-61.94,0.8,blue,-61.816976087815306,0.7623300303491107,True
blue,-63.29,-3.85,blue,-63.4169148073453,-3.7385085125475417,False
blue,-63.59,-8.72,blue,-63.59821629483258,-8.84443984317039,True
blue,-63.59,-13.84,blue,-63.497722832862976,-13.6458078283053,True
blue,-64.12,-18.49,blue,-64.05101248082602,-18.392233549160096,True
blue,-65.69,-23.19,blue,-65.80823150354654,-23.25026106567192,True
blue,-67.98,-27.36,blue,-68.05529682627048,-27.524381812839827,True
blue,-70.93,-31.7,blue,-71.01240263689738,-31.536393434486982,True
blue,-73.75,-35.63,blue,-73.76126845257406,-35.6767645886521,True
blue,-76.61,-39.77,yellow,-76.67852991485387,-39.827012918068505,True
blue,-79.29,-44.09,blue,-79.35471450570971,-44.068427443496596,True
blue,-81.47,-48.16,blue,-81.53337312653237,-48.2912678212669,True
blue,-83.46,-52.67,blue,-83.5015573352982,-52.621835906733835,True
blue,-85.12,-57.59,blue,-85.14077371890676,-57.51719386851997,True
blue,-86.29,-62.51,blue,-85.97364657298766,-62.563175408024584,True
blue,-87.0,-67.41,blue,-86.88374941507108,-67.31063941612594,True
blue,-87.25,-72.23,blue,-87.28494871678022,-72.2116730015835,False
blue,-86.95,-77.17,blue,-86.90832323787698,-77.16741625335622,True
blue,-85.87,-81.84,blue,-85.77422018411343,-81.80608294479451,True
blue,-83.28,-86.07,blue,-83.03619780009794,-85.9629475648934,True
blue,-79.14,-87.86,blue,-79.20900674862268,-87.84016619831573,True
blue,-74.53,-87.04,blue,-74.48993137817796,-87.04650871508714,True
blue,-70.12,-84.73,blue,-70.2488516594692,-84.56396077696805,True
blue,-66.21,-81.81,blue,-66.24965120113184,-81.77099615108541,True
blue,-62.35,-78.33,blue,-62.253167780629774,-78.16356489349079,True
blue,-58.99,-75.01,big_orange,-59.016847489328995,-74.95511445192946,True
blue,-55.5,-71.56,blue,-55.5558331897807,-71.65920892512091,True
blue,-51.57,-68.23,blue,-51.522350720794435,-68.21776246407687,True
blue,-47.3,-66.02,blue,-47.147165758197254,-66.08232100650727,True
blue,-42.62,-65.51,blue,-42.49876326409203,-65.40120335708079,True
blue,-37.76,-66.36,blue,-37.911074088650345,-66.46238270360223,True
blue,-33.01,-67.11,blue,-32.91973039392457,-67.0728675700405,True
blue,-28.77,-65.55,blue,-28.76293977980021,-65.49395557466289,False
blue,-26.98,-61.35,blue,-26.985641572063795,-61.419297114559036,True
blue,-26.77,-56.57,blue,-26.601304921399713,-56.59810869770552,True
blue,-27.35,-51.72,blue,-27.441315672101467,-51.61737111395768,True
blue,-28.43,-46.87,blue,-28.498550677371313,-46.87836880192533,True
blue,-29.77,-42.37,blue,-29.770098435443693,-42.34495485029372,True
blue,-31.43,-37.68,blue,-31.53443817222547,-37.70656013074893,False
blue,-33.36,-32.89,blue,-33.43641629081388,-32.79192155960703,True
blue,-35.48,-28.12,blue,-35.397792673843085,-28.206807286241485,True
blue,-37.68,-23.47,blue,-37.48619816004382,-23.475178361922094,True
blue,-39.86,-19.06,blue,-39.9153479030542,-18.851830802521732,True
blue,-41.9,-14.95,blue,-41.91713019775239,-15.03863123781899,True
blue,-44.2,-10.07,blue,-44.24921655093049,-10.012452871443896,True
blue,-45.89,-5.46,blue,-46.07618702051467,-5.40541421306602,True
blue,-46.09,-1.17,blue,-45.9243405153918,-1.201362525630076,True
blue,-43.09,2.08,blue,-43.10153065200702,2.02272139322524,True
blue,-38.28,3.01,blank,-38.26154083667327,3.0785347325204238,True
blue,-33.8,3.05,blue,-33.82773293928533,3.292295943439023,True
blue,-28.38,2.79,blue,-28.402976825030144,2.7442809874814613,True
blue,-23.98,2.51,blue,-23.764307686893886,2.6399043411635046,True
blue,-19.21,2.2,big_orange,-19.05057395928863,2.262473345140527,True
blue,-14.12,1.9,blue,-14.094943633440206,1.8794871581982093,True
blue,-8.79,1.66,blue,-8.783789739624664,1.7038891013264776,True
blue,-4.42,1.54,blue,-4.283128870829263,1.4794879077072032,True
blue,1.11,1.5,blank,1.0839415290130838,1.5630960331105195,True
yellow,11.16,-1.19,yellow,11.173967096205091,-1.0075695243739498,True
yellow,16.54,-0.77,yellow,16.642880104527883,-0.7630149225287434,True
yellow,20.68,-0.31,blank,20.72101678504908,-0.36304271377977915,True
yellow,25.57,0.43,yellow,25.713127638806863,0.44605432945363727,True
yellow,30.96,1.54,yellow,30.993860513505602,1.4934629682209584,True
yellow,35.72,2.87,yellow,35.784610539579226,2.903567561831309,True
yellow,40.4,4.68,yellow,40.512334944562035,4.5889556422376545,True
yellow,44.52,7.01,yellow,44.37054174341834,7.005699864476055,True
yellow,48.01,10.67,yellow,47.950168118632014,10.576398844524567,True
yellow,48.8,14.75,yellow,48.93049357089144,14.757711996774404,True
yellow,46.53,18.87,yellow,46.55709561310244,18.92769074602742,True
yellow,42.44,21.89,yellow,42.521620520889364,21.930180224707655,True
yellow,38.01,24.09,yellow,38.06598736646694,24.122344023810246,True
yellow,33.6,25.97,yellow,33.45487439546365,25.946710869002303,True
yellow,29.08,28.05,yellow,29.133139791215147,28.025876609628046,True
yellow,24.95,30.57,yellow,24.97014338718892,30.565130325573335,False
yellow,21.07,33.78,yellow,20.915646749750643,33.69646813171037,True
yellow,17.19,36.89,yellow,17.068154078237864,36.804253355757965,False
yellow,12.96,39.04,yellow,12.904775923441921,39.08512679425938,True
yellow,8.23,40.0,yellow,8.23999193795164,40.038152335218655,True
yellow,3.38,39.88,yellow,3.3791967960113776,39.72852051621562,True
yellow,-1.6,39.02,yellow,-1.5394675843674266,38.967743131380935,True
yellow,-6.38,37.86,yellow,-6.508864451503395,38.027691661301404,True
yellow,-11.23,36.91,yellow,-11.26253232701327,36.887737517452756,True
yellow,-15.92,37.34,yellow,-15.793380282799207,37.45754084703706,True
yellow,-19.7,40.16,yellow,-19.512707258638986,39.98649537364885,False
yellow,-22.8,44.19,yellow,-22.574150388280987,44.146188026014705,True
yellow,-25.47,48.09,yellow,-25.787513884823394,48.251377490750265,True
yellow,-28.4,52.12,yellow,-28.503375490866823,52.00433783367507,True
yellow,-31.62,55.77,yellow,-31.588272545853343,55.46565559532823,True
yellow,-35.46,58.74,yellow,-35.431105116221566,58.63162849017915,True
yellow,-39.95,60.06,yellow,-40.03027211417576,59.98023180603705,True
yellow,-44.26,58.7,yellow,-44.168167836297734,58.53132801333214,True
yellow,-47.48,54.94,yellow,-47.54647322758821,55.00974060385274,False
yellow,-49.33,50.44,yellow,-49.25277968406981,50.46236999608507,False
yellow,-50.42,45.64,yellow,-50.367230464438094,45.860596096656664,False
yellow,-51.01,40.99,yellow,-50.975939342768896,40.92883208099072,False
yellow,-51.35,35.77,yellow,-51.3262472516626,35.59853370190461,True
yellow,-51.52,31.25,yellow,-51.379436323896904,31.16728669135883,True
yellow,-51.76,25.8,yellow,-51.88819374152346,25.81741170046929,True
yellow,-52.32,20.91,yellow,-52.45936407129957,20.887971206379,False
yellow,-53.71,16.38,yellow,-53.817953405846275,16.309070072781555,False
yellow,-56.45,12.34,yellow,-56.45908828532184,12.437024505017792,True
yellow,-59.87,8.75,yellow,-59.883735786344076,8.796312477593924,True
yellow,-63.04,4.91,yellow,-62.85750350767374,4.800513899731723,True
yellow,-65.24,0.67,yellow,-65.05866517279809,0.6413440241694744,True
yellow,-66.34,-4.0,yellow,-66.36144823227357,-4.105688223504992,True
yellow,-66.59,-9.01,yellow,-66.51104420171221,-9.036577894058418,True
yellow,-66.6,-14.0,yellow,-66.7157346927245,-13.902031986713892,True
yellow,-67.23,-18.63,yellow,-67.26786793911981,-18.61793544144022,True
yellow,-69.07,-23.27,yellow,-68.89850781898035,-23.21537284034085,True
yellow,-71.66,-27.51,yellow,-71.57300176562485,-27.588112083824722,True
yellow,-74.52,-31.56,yellow,-74.4043300664249,-31.61038682562981,True
yellow,-77.41,-35.62,yellow,-77.4257517997826,-35.76813521072651,True
yellow,-80.06,-39.58,yellow,-80.16389181317082,-39.5757720143299,True
yellow,-82.54,-43.74,yellow,-82.56965855921486,-43.63054187476222,True
yellow,-84.91,-48.41,yellow,-84.90801691541662,-48.29165049058105,False
yellow,-86.71,-52.77,yellow,-86.6297852847907,-52.70119922490282,True
yellow,-88.23,-57.56,yellow,-88.11281077360907,-57.53955570606473,True
yellow,-89.31,-62.35,yellow,-89.3147773542257,-62.3165074931949,True
yellow,-90.02,-67.51,yellow,-90.0773445196871,-67.45059110012875,True
yellow,-90.25,-72.22,yellow,-90.2367819925363,-72.40090606951793,True
yellow,-89.98,-77.19,yellow,-89.89319404734509,-77.30598496677625,True
yellow,-89.02,-81.85,yellow,-88.83585235855308,-82.00450840720309,True
yellow,-87.03,-86.23,yellow,-87.18676370260037,-86.26063782774519,True
yellow,-83.5,-89.62,yellow,-83.49571668153405,-89.8097083307434,True
yellow,-78.99,-90.87,yellow,-79.0058239475957,-90.89885532815296,True
yellow,-74.23,-90.11,yellow,-74.0486551720824,-90.21418861615071,True
yellow,-70.02,-88.19,yellow,-69.91496213993467,-88.0129636006554,True
yellow,-65.8,-85.33,yellow,-65.8343709960812,-85.34632932301895,True
yellow,-62.07,-82.18,yellow,-61.96602877989997,-82.20619910163609,False
yellow,-58.54,-78.8,blue,-58.42266417292534,-78.7801490293373,True
yellow,-54.95,-75.21,yellow,-54.95553097062356,-75.23806569801917,True
yellow,-51.43,-71.93,blank,-51.43569280747746,-71.83765369929102,True
yellow,-47.34,-69.23,yellow,-47.30084008629327,-69.04440652007955,True
yellow,-42.58,-68.53,yellow,-42.60154378233249,-68.61754421460425,True
yellow,-37.82,-69.42,yellow,-37.7409729933201,-69.25158283774108,True
yellow,-33.06,-70.11,yellow,-33.06940835056692,-70.31444479686452,True
yellow,-28.52,-69.12,yellow,-28.635672554658445,-69.00906224335343,True
yellow,-25.23,-65.66,yellow,-25.107504899489278,-65.6298610151947,True
yellow,-23.95,-61.37,yellow,-23.986918705045056,-61.431121410336615,True
yellow,-23.77,-56.41,yellow,-23.740964064975234,-56.41151863197697,True
yellow,-24.28,-51.88,yellow,-24.35680810631006,-51.86721794687112,True
yellow,-25.34,-46.85,yellow,-25.262794345936253,-46.92226952379605,True
yellow,-26.66,-42.23,yellow,-26.356228258147322,-42.0855896583809,True
yellow,-28.32,-37.42,yellow,-28.25153576880684,-37.47532723937392,True
yellow,-30.26,-32.53,yellow,-30.112741681777294,-32.56808620602663,True
yellow,-32.02,-28.47,yellow,-31.992892945335008,-28.618729837874817,True
yellow,-34.24,-23.71,yellow,-34.335251787943164,-23.612217496325023,True
yellow,-36.45,-19.16,yellow,-36.44986093120787,-19.168221056187726,True
yellow,-38.56,-14.95,yellow,-38.60155765222995,-14.925358651936262,True
yellow,-40.96,-9.98,yellow,-41.00546317454362,-9.920045311566982,False
yellow,-42.76,-5.5,yellow,-42.68488639340863,-5.518640444340578,True
yellow,-42.64,-1.11,yellow,-42.58176255186376,-1.1364015680700175,True
yellow,-38.1,0.01,blank,-38.171063190108924,-0.09552622773937056,True
yellow,-33.18,0.03,yellow,-33.25811248113774,-0.06416776286845298,True
yellow,-28.56,-0.2,yellow,-28.310685337884593,-0.21296906563824522,True
yellow,-23.25,-0.55,yellow,-23.244701715275284,-0.4914557512793126,True
yellow,-18.39,-0.86,yellow,-18.394458372006405,-0.9792444264251188,True
yellow,-13.22,-1.15,yellow,-13.254749782093262,-1.3381470904578296,False
yellow,-8.9,-1.33,yellow,-8.861007591460515,-1.266941320555816,True
yellow,-3.36,-1.47,yellow,-3.3716134036353878,-1.4242264363794552,True
yellow,1.12,-1.5,yellow,1.0213029321161637,-1.4108686704557125,True
big_orange,6.88,1.62,big_orange,6.831647210281195,1.7244713060273957,True
big_orange,6.98,-1.38,big_orange,7.047321779547643,-1.4550251926289781,True
big_orange,6.38,1.6,big_orange,6.257691248918576,1.4486428975560615,True
big_orange,6.48,-1.4,blank,6.578869853821387,-1.3831217277123187,True
