tag,x,y,aug_tag,aug_x,aug_y,is_valid
blue,37.47,-24.96,blue,37.57641975652068,-24.93538607909567,True
blue,38.82,-24.69,blue,38.843924289411845,-24.59649589269811,True
blue,40.05,-24.71,blue,39.91911356108355,-24.66726775719912,True
blue,41.24,-25.01,blue,41.226462363736466,-25.171611014431686,True
blue,42.34,-25.57,blue,42.26630749507722,-25.571500288779387,True
blue,43.54,-26.54,blue,43.331628679059065,-26.62310992587929,True
blue,44.88,-28.16,blue,45.04398494835367,-28.16196621951005,True
blue,46.45,-30.78,blue,46.41553605967943,-30.93796616418127,True
blue,48.15,-34.34,blue,48.227254309096196,-34.244239433391236,True
blue,50.01,-38.63,blue,49.949072310170784,-38.638009979794106,True
blue,52.01,-43.27,blue,51.890604705804904,-43.34056274335161,True
blue,53.86,-47.3,blue,53.709579367577625,-47.13637915235831,False
blue,55.94,-51.43,yellow,55.89030717368726,-51.32904469436432,True
blue,58.01,-55.03,blue,58.09083954650763,-54.908750746555135,True
blue,60.26,-58.35,big_orange,60.113787609503255,-58.411222533830205,True
blue,62.62,-61.19,blue,62.62817277945475,-61.18987199446505,True
blue,64.99,-63.34,blue,64.8858365000416,-63.342812255044066,True
blue,67.07,-64.58,blue,67.14875722813201,-64.67005046229585,False
blue,68.88,-65.12,blue,68.82967089693437,-65.20841522366196,True
blue,70.48,-65.11,yellow,70.43982962659646,-65.10884780411838,True
blue,72.13,-64.58,blue,72.05468312228919,-64.66817340592527,True
blue,74.33,-63.15,blue,74.15792965742044,-63.207179288426396,True
blue,77.34,-60.55,blue,77.41010405490422,-60.48567105433855,True
blue,79.6,-58.82,blue,79.58788596246923,-58.873392399016296,False
blue,81.69,-57.66,blue,81.82463153599444,-57.509791540429454,True
blue,83.9,-56.85,blue,83.99708173195408,-56.83233990220278,True
blue,86.76,-56.26,blue,86.75267906793277,-56.250840943942436,True
blue,90.44,-55.91,blue,90.56738924927943,-55.89235502118947,True
blue,94.98,-55.6,blue,94.94108544008981,-55.59233496692445,True
blue,98.4,-55.09,blue,98.45707230396407,-55.14346032018318,True
blue,100.99,-54.26,blue,101.09524860660468,-54.2794875058921,True
blue,102.72,-53.22,blue,102.70899251916764,-53.108004591258016,True
blue,103.76,-52.09,blue,103.77227096787055,-52.10747359868199,True
blue,104.42,-50.64,blue,104.51642942234236,-50.54476299081807,False
blue,104.66,-48.84,blue,104.62683984841277,-48.886481340428325,True
blue,104.35,-46.35,blue,104.43847184531093,-46.31872120341622,True
blue,103.33,-43.26,blue,103.3766118274618,-43.31181039480801,True
blue,101.65,-39.83,blue,101.62867092624424,-39.94201824465281,True
blue,99.45,-36.1,blue,99.55614436196471,-35.92132883651986,True
blue,96.92,-32.11,blue,97.0405663877456,-31.96392598711955,True
blue,94.86,-28.66,blue,94.96985258963676,-28.63514634313498,True
blue,93.39,-25.69,blue,93.2760007094074,-25.65128438971509,True
blue,92.39,-22.93,blank,92.29919950958573,-22.973908230932736,True
blue,91.74,-20.05,blue,91.55507356372995,-20.16832531345947,True
blue,91.38,-16.58,blue,91.42818291882517,-16.404634677143022,True
blue,91.04,-12.39,blue,90.97952864325501,-12.427326737282572,False
blue,90.4,-9.37,blue,90.43211839210777,-9.335704237736886,True
blue,89.36,-6.87,blue,89.28351631295746,-7.019272845790653,False
blue,87.73,-4.42,yellow,87.60476425032037,-4.332118369291306,True
blue,85.42,-1.96,blue,85.31308182011654,-2.03215641113087,True
blue,82.17,0.78,blue,82.17643573392951,0.9068894392792918,True
blue,78.92,3.44,blue,78.88800336432243,3.3766190613181934,True
blue,76.73,5.54,blue,76.61133928024162,5.5188448677217234,True
blue,75.05,7.62,blue,74.94527650621721,7.732643940800829,True
blue,73.74,9.83,blue,73.73755836914684,9.835242831528818,True
blue,72.61,12.5,blue,72.6366434955165,12.480197980168134,False
blue,71.51,16.17,blue,71.50749079809167,16.050365302600905,True
blue,70.33,20.36,blue,70.34011837491605,20.23320681872201,True
blue,69.11,23.52,blue,69.21793906450525,23.624871659701714,True
blue,67.71,25.83,blue,67.81300342368213,25.836200127961433,True
blue,66.1,27.51,blue,66.24652848616292,27.491089128712463,True
blue,64.26,28.66,blue,64.22731213121993,28.746216851625327,True
blue,61.93,29.42,blue,61.969038459871506,29.614608555631897,True
blue,59.08,29.7,blue,59.10635264491871,29.742080303304572,True
blue,55.54,29.48,blue,55.313750688134235,29.55806914489689,True
blue,51.2,28.78,blue,51.18890310049408,28.843687533312973,True
blue,46.78,27.99,blue,46.81477795558127,27.981547924196583,False
blue,42.7,27.43,blue,42.69730806700374,27.58770662112121,True
blue,38.09,26.99,blue,38.02012887212191,26.98825837787069,True
blue,34.08,26.49,blue,34.01367342580674,26.447858205380655,False
blue,30.8,25.67,blue,30.875649573152135,25.625985409387262,True
blue,27.81,24.41,blue,27.879045208518086,24.412250564859193,True
blue,24.92,22.64,blue,24.830076123882158,22.639485407180107,True
blue,21.6,20.07,blue,21.553208760452797,20.102188434729324,True
blue,18.42,17.54,blue,18.332151280252646,17.45020498004071,True
blue,16.16,16.07,blue,16.102069347904038,15.954003165677028,True
blue,14.08,15.1,blue,14.013776320413774,15.142134640488344,True
blue,12.02,14.54,blue,12.236315310457373,14.344280992193719,True
blue,9.79,14.32,blue,9.687898321829996,14.37228981629606,True
blue,7.13,14.49,blue,7.267459892686435,14.581867127384575,True
blue,4.11,15.08,blue,4.239078085854419,15.369499868471234,True
blue,0.49,16.13,blue,0.41214527589997674,16.189181284747857,True
blue,-3.65,17.58,blue,-3.6073543946269937,17.652484575686362,True
blue,-8.33,19.31,blue,-8.251363758948225,19.242321060131058,True
blue,-12.75,20.91,blue,-12.837734696864075,20.804335160649178,True
blue,-17.14,22.38,blue,-17.162324798260222,22.409186483217756,True
blue,-21.62,23.71,blue,-21.79525357321149,23.609937698889997,True
blue,-25.91,24.79,blue,-25.994978487960157,24.791716206252836,True
blue,-30.14,25.63,blue,-30.203028112558492,25.576875247572705,True
blue,-34.47,26.24,blue,-34.36869265704307,26.04011106494947,True
blue,-38.64,26.56,blue,-38.42009241131404,26.580229329089363,True
blue,-42.97,26.57,blue,-42.89100150039018,26.52905592030244,True
blue,-46.89,26.29,blue,-46.91048889444633,26.35079138763997,True
blue,-50.85,25.66,blue,-50.90056755881502,25.51977664995157,True
blue,-54.62,24.68,blue,-54.474422676489155,24.719063142499373,True
blue,-57.94,23.4,blue,-57.923764828091734,23.37316808088549,True
blue,-60.59,21.91,blue,-60.771615498784314,21.853875428164187,True
blue,-62.5,20.32,blue,-62.52279021226108,20.123583210135884,True
blue,-63.55,18.87,blue,-63.52755122022854,18.730013015615715,True
blue,-63.98,17.56,blue,-64.04974580421178,17.603530021646325,True
blue,-63.95,16.36,big_orange,-63.967778341910424,16.376948293300327,False
blue,-63.44,14.93,blue,-63.54324712785512,14.853564941957416,True
blue,-62.17,13.23,yellow,-62.28921682058543,13.236570954733764,True
blue,-60.02,11.4,blue,-59.80250814392456,11.382198501423218,True
blue,-57.12,9.64,blue,-57.22984184143508,9.619895000770596,True
blue,-53.62,8.03,blue,-53.635099272327544,8.094067125631254,True
blue,-49.68,6.62,blue,-49.75281971150119,6.685441745167575,True
blue,-45.46,5.42,yellow,-45.38295461534804,5.275729340559584,False
blue,-41.11,4.43,blue,-41.16291565923837,4.418537799417929,True
blue,-36.77,3.65,blue,-36.995072386622624,3.545969604125925,True
blue,-32.2,2.99,blue,-32.24049692767851,2.957825153659812,True
blue,-27.45,2.46,blue,-27.37476994577026,2.4383074548772488,True
blue,-22.98,2.09,blue,-23.031955333763342,2.007435908165369,True
blue,-18.1,1.81,blue,-18.1524138471649,1.8212550087559654,True
blue,-13.26,1.63,blue,-13.28741230303335,1.6188273879163457,True
blue,-8.53,1.54,blue,-8.686775672239316,1.6586852588249072,True
blue,-3.64,1.5,blue,-3.711755749863335,1.233020422520772,True
blue,1.27,1.5,blue,1.4166536569447037,1.5920406482524296,False
yellow,10.52,-1.66,yellow,10.452860936352335,-1.6195894953686145,True
yellow,14.25,-2.03,yellow,14.342436767403832,-2.061660182797972,True
yellow,16.65,-2.64,yellow,16.70834324272429,-2.7196477557881296,True
yellow,17.74,-3.25,yellow,17.662254417985334,-3.2341155580542824,True
yellow,18.13,-3.75,yellow,18.015007787663812,-3.897913851733777,False
yellow,18.32,-4.46,yellow,18.37382180287863,-4.262356651166681,True
yellow,18.17,-6.03,yellow,18.084368030679887,-6.0173629732001865,False
yellow,17.15,-8.93,yellow,17.144326749910707,-8.790817678210681,True
yellow,15.28,-12.82,yellow,15.298978467068189,-12.786330798979826,False
yellow,13.02,-17.11,yellow,13.025051422005667,-17.09297436234038,True
yellow,10.98,-21.09,yellow,11.014211776646292,-21.16069160607243,True
yellow,9.13,-24.96,yellow,9.140535286299741,-24.857479355591792,True
yellow,7.5,-28.8,yellow,7.358896370577173,-28.874542620588986,True
yellow,6.3,-32.27,yellow,6.42653807956931,-32.25826035454036,True
yellow,5.53,-35.31,blue,5.578232922843997,-35.23218335271102,True
yellow,5.19,-37.91,yellow,5.207762665429638,-37.8593643753499,True
yellow,5.23,-40.09,yellow,5.035743520482312,-40.05647005730842,True
yellow,5.54,-41.6,yellow,5.5346715324474385,-41.634601655505676,True
yellow,6.06,-42.81,yellow,6.107275555244096,-42.77701010211231,True
yellow,6.73,-43.75,yellow,6.919586030255155,-43.740675531930584,False
yellow,7.61,-44.5,blank,7.601964113800714,-44.54483098762617,True
yellow,8.5,-44.96,yellow,8.530264754610062,-45.0339139651558,True
yellow,9.76,-45.28,yellow,9.624122654999908,-45.405825256595364,True
yellow,11.23,-45.32,yellow,11.32419918767787,-45.371026637150386,True
yellow,13.07,-45.0,yellow,13.17147712262653,-44.93864738122038,True
yellow,15.49,-44.13,yellow,15.295507023890323,-44.134172914559485,True
yellow,18.2,-42.72,yellow,18.13620338050878,-42.5696161825547,True
yellow,21.34,-40.67,yellow,21.264632131152386,-40.604437027915345,True
yellow,24.49,-38.29,yellow,24.496755191619087,-38.29572608753593,True
yellow,27.9,-35.48,yellow,27.869404897006053,-35.48266704704795,True
yellow,31.7,-32.25,yellow,31.601695266469253,-32.322480130890945,True
yellow,34.89,-29.73,yellow,34.902007989121344,-29.677452523649432,True
yellow,37.31,-28.24,yellow,37.05911640739081,-28.187184842925745,True
yellow,38.88,-27.7,yellow,38.76203319777765,-27.78914674283114,True
yellow,39.84,-27.71,yellow,40.00927737936998,-27.766249416227502,True
yellow,40.65,-28.05,yellow,40.629576985294065,-27.882261067420878,False
yellow,41.84,-29.12,yellow,41.65833224998544,-29.08367167668221,True
yellow,43.48,-31.6,yellow,43.5537230425873,-31.541365051132967,True
yellow,45.33,-35.38,yellow,45.33308416655908,-35.56303449961508,True
yellow,47.16,-39.6,yellow,47.09294147029413,-39.676984558742134,True
yellow,49.07,-44.02,yellow,49.115992884232035,-44.05139252079537,True
yellow,50.94,-48.14,yellow,51.09787854431886,-48.07384574497542,False
yellow,52.84,-51.97,yellow,52.8265857574026,-52.000509765522864,False
yellow,54.85,-55.6,yellow,54.77649490378801,-55.58717165072512,True
yellow,56.83,-58.72,yellow,56.71082909751262,-58.76195926766613,True
yellow,59.01,-61.63,yellow,58.924780130710744,-61.66584610915619,True
yellow,61.09,-63.92,yellow,61.21629981837596,-63.826319527873736,False
yellow,63.2,-65.74,yellow,63.11589550129274,-65.67246467217599,True
yellow,65.18,-67.0,yellow,65.14609445122795,-66.89745027935594,True
yellow,66.9,-67.72,yellow,66.9415095581483,-67.72223433826548,False
yellow,68.72,-68.12,yellow,68.71239970385527,-68.0351273495517,True
yellow,70.35,-68.14,yellow,70.24214780451766,-68.17960609488897,True
yellow,72.01,-67.83,blank,71.91817278166933,-67.94663204632855,True
yellow,73.72,-67.14,yellow,73.67414671882025,-67.19336058875778,False
yellow,75.6,-65.96,yellow,75.50154277078312,-65.92840239264618,True
yellow,78.4,-63.6,yellow,78.43312216708523,-63.583322561051716,False
yellow,81.1,-61.42,yellow,81.18619775562556,-61.51871909186978,True
yellow,83.34,-60.22,yellow,83.39841278011741,-60.31109890261484,True
yellow,86.05,-59.42,yellow,86.0306513196399,-59.41082979770188,True
yellow,89.79,-58.97,yellow,89.72947453763547,-58.794339445067585,True
yellow,94.22,-58.67,yellow,94.20003829548739,-58.42973313419843,True
yellow,97.76,-58.26,yellow,97.78613396483796,-58.24095376433625,True
yellow,100.43,-57.66,yellow,100.50583754677217,-57.68935327327844,True
yellow,102.55,-56.84,yellow,102.6488580321358,-56.925840846921176,True
yellow,104.24,-55.84,yellow,104.27847425257937,-55.70444362008723,True
yellow,105.5,-54.71,yellow,105.41996628667455,-54.7576304108663,True
yellow,106.44,-53.46,yellow,106.43496228689921,-53.458748599473694,True
yellow,107.12,-52.04,yellow,107.2030126892465,-52.084882865511574,True
yellow,107.54,-50.37,yellow,107.6956558789999,-50.45511516627478,True
yellow,107.65,-48.46,yellow,107.75803908976314,-48.586811641055036,True
yellow,107.39,-46.21,yellow,107.57543693624613,-46.21018215020169,True
yellow,106.68,-43.62,yellow,106.78409882385493,-43.81803782324754,False
yellow,105.41,-40.59,yellow,105.47759987115822,-40.52503157209175,True
yellow,103.67,-37.3,yellow,103.749611806791,-37.37848580672803,True
yellow,101.42,-33.61,yellow,101.38019682697488,-33.456984348349145,True
yellow,98.94,-29.69,yellow,98.93955296785235,-29.78190226682022,True
yellow,96.92,-26.14,yellow,97.11076561400257,-26.24181218833487,True
yellow,95.54,-22.94,yellow,95.60663408356962,-22.916000196076304,True
yellow,94.75,-19.86,yellow,94.79724136391535,-19.85186130866043,True
yellow,94.35,-16.09,yellow,94.42230601485329,-16.054093757333273,True
yellow,94.04,-12.2,yellow,94.16675571859544,-12.274403346252106,True
yellow,93.53,-9.42,yellow,93.56809930755401,-9.347035745429846,True
yellow,92.72,-6.96,yellow,92.65228782270698,-6.981313782168243,True
yellow,91.57,-4.68,yellow,91.63070910529443,-4.430982138820653,True
yellow,90.07,-2.54,yellow,89.9832563118592,-2.495417455369004,True
yellow,88.05,-0.32,yellow,87.81920552097071,-0.248701958476634,True
yellow,85.37,2.06,yellow,85.46814112702371,2.1646726884605942,False
yellow,81.84,4.9,yellow,81.83398403124511,4.976787815228705,True
yellow,79.12,7.38,yellow,79.17437139400877,7.392634413257532,True
yellow,77.31,9.63,yellow,77.40072202231386,9.460838368980186,True
yellow,75.92,12.26,yellow,76.02034334793242,12.231124683967087,True
yellow,74.74,15.72,yellow,74.81835782500696,15.794804737280481,True
yellow,73.55,20.07,yellow,73.5898751279659,20.231961397414047,True
yellow,72.5,23.23,yellow,72.56641398214242,23.25290189619395,True
yellow,71.33,25.74,yellow,71.52704879271683,25.73504446237961,True
yellow,70.03,27.74,yellow,70.09330711907262,27.444547362922382,True
yellow,68.59,29.32,yellow,68.71712447731525,29.17120181036401,True
yellow,67.0,30.56,yellow,67.19048614635845,30.201875726642,True
yellow,65.12,31.56,yellow,65.11553915158562,31.791443420361983,False
yellow,62.98,32.26,yellow,62.851178933836785,32.17942426694899,True
yellow,60.61,32.63,yellow,60.38421196587486,32.49546202642623,True
yellow,57.72,32.68,yellow,57.737068123425196,32.74700302780747,True
yellow,54.37,32.35,blue,54.41819176174389,32.37761857623503,True
yellow,50.11,31.63,yellow,50.25206572962845,31.69105838258872,True
yellow,45.48,30.82,yellow,45.56858359250636,30.778310874910183,True
yellow,41.18,30.29,yellow,41.23402328651001,30.441188259198352,True
yellow,36.61,29.86,yellow,36.54636876861466,29.83880928580709,True
yellow,33.15,29.36,yellow,33.14703974416683,29.222093376509335,False
yellow,30.16,28.61,yellow,30.213129893850812,28.501253876312035,True
yellow,27.53,27.6,yellow,27.43430233754452,27.676273160569572,False
yellow,24.88,26.2,yellow,24.846364140058892,26.06714207258604,True
yellow,22.11,24.31,yellow,22.045441682372275,24.28340325470597,True
yellow,18.71,21.58,yellow,18.809694820376123,21.64652984130523,False
yellow,15.71,19.3,yellow,15.78756518046153,19.382337912440594,True
yellow,13.37,18.04,yellow,13.42884308297345,17.889045122858352,True
yellow,11.13,17.43,yellow,11.048448521462113,17.371192219935125,True
yellow,8.52,17.36,yellow,8.636983696349784,17.381232285323552,True
yellow,5.35,17.87,yellow,5.314756791053335,17.882030989089454,False
yellow,1.42,18.99,yellow,1.527765706453463,19.03835577413991,True
yellow,-2.79,20.46,yellow,-2.748664053029097,20.35590080316729,True
yellow,-7.48,22.2,yellow,-7.563823467095875,22.177354559149858,True
yellow,-11.96,23.81,yellow,-11.962952995313392,23.881777391254392,True
yellow,-16.23,25.24,yellow,-16.243530023927363,25.14522001808037,True
yellow,-20.4,26.49,yellow,-20.368015427726885,26.584621511883817,True
yellow,-24.4,27.52,yellow,-24.436208962104892,27.485426174593076,True
yellow,-28.59,28.4,yellow,-28.62587395235147,28.613368545761634,True
yellow,-32.52,29.03,yellow,-32.5687942592788,28.89164420692316,True
yellow,-36.55,29.44,yellow,-36.69924311626674,29.53357687684425,True
yellow,-40.44,29.61,yellow,-40.431903847829275,29.776042175218233,True
yellow,-44.36,29.51,yellow,-44.12188311821259,29.518664252909026,True
yellow,-48.1,29.16,yellow,-48.07955243760935,29.103510970140846,True
yellow,-51.79,28.53,yellow,-51.714248551134276,28.43731691686075,True
yellow,-55.08,27.68,yellow,-55.14873401134636,27.526473000879434,True
yellow,-58.26,26.54,yellow,-58.28736144357589,26.438744488791183,True
yellow,-60.86,25.27,yellow,-60.922384215624376,25.3615074897798,True
yellow,-63.04,23.85,yellow,-63.21883127947971,23.75026459030876,True
yellow,-64.69,22.37,yellow,-64.88683731967504,22.384417047599285,True
yellow,-65.85,20.88,yellow,-65.90796243509843,20.85263403875134,True
yellow,-66.53,19.56,yellow,-66.5661408392544,19.48208578596776,True
yellow,-66.93,18.12,yellow,-66.91672739766598,18.23590191661238,True
yellow,-67.01,16.72,yellow,-67.1508689759932,16.588106951579185,True
yellow,-66.79,15.3,blank,-66.71127183841536,15.19905296693151,True
yellow,-66.21,13.76,yellow,-66.31491570284844,13.645421162205606,True
yellow,-65.27,12.26,yellow,-65.29247263039856,12.17739053022414,True
yellow,-63.75,10.57,yellow,-63.749573296180884,10.531274404483277,False
yellow,-61.6,8.84,yellow,-61.61030731387444,8.731150321720852,True
yellow,-59.11,7.3,yellow,-59.03518738140366,7.42055073871797,True
yellow,-55.93,5.74,yellow,-55.982199435637476,5.834889017387734,True
yellow,-52.48,4.39,yellow,-52.71860176035141,4.262138500545907,True
yellow,-48.6,3.16,yellow,-48.6596917215842,3.2029939846631055,False
yellow,-44.63,2.13,yellow,-44.60637303268954,2.0773740538526626,True
yellow,-40.36,1.23,yellow,-40.383922097139404,1.1681141133087605,True
yellow,-36.19,0.52,yellow,-36.19903785443378,0.5911443337828415,True
yellow,-31.47,-0.12,yellow,-31.399934273208835,-0.16165879080680526,True
yellow,-26.99,-0.59,yellow,-26.907081314487208,-0.6116927470574199,True
yellow,-22.43,-0.95,yellow,-22.535892140211867,-0.8934802808127714,True
yellow,-17.86,-1.21,yellow,-17.888136394511847,-1.2673259448413579,True
yellow,-13.34,-1.37,yellow,-13.24390967756304,-1.344510537560185,True
yellow,-8.56,-1.46,yellow,-8.557255200121714,-1.4658190467427856,True
yellow,-3.65,-1.5,yellow,-3.6934294076851737,-1.4634565389972196,True
yellow,1.27,-1.5,yellow,1.2263551172989284,-1.5159102775589328,True
big_orange,6.56,1.47,big_orange,6.798335070206162,1.5194742890796482,True
big_orange,6.51,-1.53,big_orange,6.35125933261013,-1.5362509806169982,True
big_orange,6.06,1.47,big_orange,5.885572835211053,1.5407619405975748,True
big_orange,6.01,-1.52,blank,6.1239731961988975,-1.5964110456090082,True
